Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Public Class,org.junit.platform.engine.support.descriptor.DemoMethodTestDescriptor,4,1.0,2.0,33.0,0.0,11.0,3.0,,24.0
Public Class,org.junit.platform.engine.support.descriptor.DirectorySource,10,1.0,1.0,29.0,0.0,9.0,7.0,,44.0
Public Class,org.junit.platform.engine.support.descriptor.EngineDescriptor,2,1.0,2.0,0.0,6.0,5.0,2.0,,10.0
Public Class,org.junit.platform.engine.support.descriptor.FilePosition,22,2.0,1.0,45.0,0.0,12.0,10.0,,83.0
Public Class,org.junit.platform.engine.support.descriptor.FileSource,16,1.0,1.0,46.0,0.0,12.0,12.0,,69.0
Public Class,org.junit.platform.engine.support.descriptor.MethodSource,27,1.0,1.0,71.0,0.0,13.0,19.0,,116.0
Public Class,org.junit.platform.engine.support.descriptor.PackageSource,10,1.0,1.0,38.0,0.0,8.0,8.0,,42.0
Private Class,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolution.DefaultContext,13,1.0,1.0,40.0,0.0,15.0,5.0,,53.0
Public Class,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolverTests,4,1.0,1.0,0.0,0.0,10.0,2.0,,45.0
Private Class,org.junit.platform.engine.support.hierarchical.CompositeLock.CompositeLockManagedBlocker,3,1.0,1.0,0.0,0.0,3.0,2.0,,15.0
Public Class,org.junit.platform.engine.support.hierarchical.DemoEngineExecutionContext,1,1.0,1.0,0.0,0.0,1.0,1.0,,6.0
Public Class,org.junit.platform.engine.support.hierarchical.DemoHierarchicalContainerDescriptor,6,1.0,2.0,60.0,1.0,8.0,5.0,,28.0
Public Class,org.junit.platform.engine.support.hierarchical.DemoHierarchicalEngineDescriptor,6,1.0,3.0,60.0,0.0,6.0,5.0,,25.0
Public Class,org.junit.platform.engine.support.hierarchical.DemoHierarchicalTestDescriptor,9,1.0,2.0,61.0,0.0,9.0,6.0,,34.0
Public Class,org.junit.platform.engine.support.hierarchical.ExclusiveResource,11,1.0,1.0,48.0,0.0,8.0,7.0,,53.0
Public Class,org.junit.platform.engine.support.hierarchical.ForkJoinDeadLockTests,5,1.0,1.0,0.0,0.0,19.0,5.0,,114.0
Public Class,org.junit.platform.engine.support.hierarchical.ForkJoinPoolHierarchicalTestExecutorService,32,1.0,1.0,88.0,0.0,31.0,17.0,,204.0
Private Class,org.junit.platform.engine.support.hierarchical.NodeTestTask.DefaultDynamicTestExecutor,9,1.0,1.0,33.0,0.0,22.0,3.0,,43.0
Public Class,org.junit.platform.engine.support.hierarchical.OpenTest4JAwareThrowableCollector,1,1.0,2.0,0.0,0.0,2.0,1.0,,6.0
Public Class,org.junit.platform.engine.support.hierarchical.SameThreadHierarchicalTestExecutorService,4,1.0,1.0,0.0,0.0,5.0,4.0,,17.0
Private Class,org.junit.platform.engine.support.hierarchical.SingleLock.SingleLockManagedBlocker,3,1.0,1.0,0.0,0.0,3.0,2.0,,15.0
Public Class,org.junit.platform.engine.support.hierarchical.SingleTestExecutor,3,1.0,1.0,0.0,0.0,8.0,1.0,,22.0
Public Class,org.junit.platform.engine.support.hierarchical.ThrowableCollector,16,1.0,1.0,56.0,2.0,8.0,9.0,,65.0
Public Class,org.junit.platform.engine.support.store.Namespace,8,1.0,1.0,33.0,0.0,7.0,6.0,,41.0
Public Class,org.junit.platform.engine.support.store.NamespaceTests,2,1.0,1.0,0.0,0.0,4.0,2.0,,15.0
Public Class,org.junit.platform.engine.support.store.NamespacedHierarchicalStoreException,2,1.0,3.0,0.0,0.0,3.0,2.0,,10.0
Public Class,org.junit.platform.engine.support.store.NamespacedHierarchicalStoreTests,1,1.0,1.0,100.0,0.0,3.0,1.0,,398.0
Public Class,org.junit.platform.fakes.FaultyTestEngines,2,1.0,1.0,0.0,0.0,3.0,2.0,,38.0
Public Class,org.junit.platform.fakes.TestDescriptorStub,3,1.0,2.0,0.0,8.0,4.0,2.0,,9.0
Public Class,org.junit.platform.fakes.TestEngineSpy,5,1.0,1.0,60.0,6.0,8.0,5.0,,26.0
Public Class,org.junit.platform.fakes.TestEngineStub,5,1.0,1.0,60.0,25.0,7.0,5.0,,20.0
Public Class,org.junit.platform.jfr.FlightRecordingDiscoveryListener,5,1.0,1.0,60.0,0.0,16.0,5.0,,75.0
Public Class,org.junit.platform.jfr.FlightRecordingDiscoveryListenerIntegrationTests,1,1.0,1.0,0.0,0.0,14.0,1.0,,40.0
Public Class,org.junit.platform.jfr.FlightRecordingExecutionListener,8,1.0,1.0,71.0,0.0,21.0,7.0,,124.0
Public Class,org.junit.platform.jfr.FlightRecordingExecutionListenerIntegrationTests,1,1.0,1.0,0.0,0.0,15.0,1.0,,52.0
Public Class,org.junit.platform.launcher.EngineDiscoveryResult,6,1.0,1.0,50.0,0.0,7.0,6.0,,33.0
Public Class,org.junit.platform.launcher.EngineFilter,16,1.0,1.0,60.0,0.0,9.0,10.0,,65.0
Public Class,org.junit.platform.launcher.InterceptedTestEngine,1,1.0,2.0,0.0,0.0,1.0,1.0,,6.0
Public Class,org.junit.platform.launcher.InterceptorInjectedLauncherSessionListener,3,1.0,1.0,67.0,0.0,5.0,3.0,,17.0
Public Class,org.junit.platform.launcher.LauncherConstants,1,1.0,1.0,0.0,0.0,3.0,1.0,,27.0
Public Class,org.junit.platform.launcher.PostDiscoveryFilterStub,2,1.0,2.0,0.0,0.0,3.0,2.0,,8.0
Public Class,org.junit.platform.launcher.TestLauncherDiscoveryListener,1,1.0,1.0,0.0,0.0,2.0,1.0,,7.0
Public Class,org.junit.platform.launcher.TestLauncherInterceptor1,4,1.0,1.0,33.0,0.0,8.0,3.0,,27.0
Public Class,org.junit.platform.launcher.TestLauncherInterceptor2,2,1.0,1.0,50.0,0.0,2.0,2.0,,16.0
Public Class,org.junit.platform.launcher.TestLauncherSessionListener,4,2.0,1.0,0.0,0.0,1.0,2.0,,16.0
Public Class,org.junit.platform.launcher.TestPlan,32,1.0,1.0,89.0,1.0,21.0,19.0,,135.0
Public Class,org.junit.platform.launcher.TestPostDiscoveryTagFilter,1,1.0,1.0,0.0,0.0,4.0,1.0,,7.0
Public Class,org.junit.platform.launcher.core.ConfigurationParametersFactoryForTests,2,1.0,1.0,0.0,0.0,4.0,2.0,,10.0
Public Class,org.junit.platform.launcher.core.DiscoveryIssueException,1,1.0,3.0,0.0,0.0,2.0,1.0,,7.0
Public Class,org.junit.platform.launcher.core.EngineDiscoveryOrchestrator,33,1.0,1.0,90.0,0.0,39.0,17.0,,172.0
Public Class,org.junit.platform.launcher.core.EngineExecutionOrchestrator,27,1.0,1.0,87.0,0.0,32.0,15.0,,168.0
Public Class,org.junit.platform.launcher.core.HierarchicalOutputDirectoryCreatorTests,4,1.0,1.0,31.0,0.0,12.0,4.0,,42.0
Public Class,org.junit.platform.launcher.core.InternalTestPlanTests,7,1.0,1.0,50.0,0.0,16.0,7.0,,69.0
Public Class,org.junit.platform.launcher.core.LauncherDiscoveryResult,13,1.0,1.0,61.0,0.0,13.0,11.0,,86.0
Public Class,org.junit.platform.launcher.core.LauncherFactory,25,1.0,1.0,0.0,0.0,30.0,13.0,,93.0
Public Class,org.junit.platform.launcher.core.LauncherFactoryForTestingPurposesOnly,2,1.0,1.0,0.0,0.0,5.0,2.0,,15.0
Public Class,org.junit.platform.launcher.core.ListenerRegistryTests,8,1.0,1.0,0.0,0.0,4.0,3.0,,21.0
Public Class,org.junit.platform.launcher.core.NamespacedHierarchicalStoreProviders,2,1.0,1.0,0.0,0.0,2.0,2.0,,8.0
Public Class,org.junit.platform.launcher.core.OutputDirectoryCreators,5,1.0,1.0,0.0,0.0,4.0,3.0,,12.0
Public Class,org.junit.platform.launcher.listeners.AnotherUnusedTestExecutionListener,1,1.0,1.0,0.0,0.0,2.0,1.0,,7.0
Public Class,org.junit.platform.launcher.listeners.LegacyReportingUtils,7,1.0,1.0,0.0,0.0,8.0,5.0,,32.0
Public Class,org.junit.platform.launcher.listeners.LoggingListener,14,1.0,1.0,83.0,0.0,11.0,12.0,,49.0
Public Class,org.junit.platform.launcher.listeners.LoggingListenerTests,3,1.0,1.0,0.0,0.0,14.0,2.0,,79.0
Public Class,org.junit.platform.launcher.listeners.NoopTestExecutionListener,1,1.0,1.0,0.0,0.0,2.0,1.0,,7.0
Public Class,org.junit.platform.launcher.listeners.OutputDir,21,1.0,1.0,69.0,0.0,15.0,8.0,,82.0
Public Class,org.junit.platform.launcher.listeners.SummaryGeneratingListener,22,1.0,1.0,44.0,0.0,11.0,8.0,,86.0
Public Class,org.junit.platform.launcher.listeners.UniqueIdTrackingListener,19,1.0,1.0,69.0,0.0,20.0,8.0,,74.0
Public Class,org.junit.platform.launcher.listeners.UnusedTestExecutionListener,1,1.0,1.0,0.0,0.0,2.0,1.0,,7.0
Public Class,org.junit.platform.launcher.listeners.discovery.LauncherDiscoveryListeners,12,1.0,1.0,0.0,0.0,11.0,6.0,,48.0
Public Class,org.junit.platform.launcher.listeners.discovery.LoggingLauncherDiscoveryListenerTests,5,1.0,1.0,0.0,0.0,17.0,5.0,,89.0
Public Class,org.junit.platform.launcher.listeners.session.CompositeLauncherSessionListenerTests,1,1.0,1.0,0.0,0.0,6.0,1.0,,16.0
Public Class,org.junit.platform.launcher.listeners.session.LauncherSessionListeners,4,2.0,1.0,0.0,0.0,5.0,2.0,,16.0
Public Class,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener,16,1.0,1.0,73.0,0.0,19.0,13.0,,72.0
Private Class,org.junit.platform.reporting.legacy.xml.XmlReportWriter.XmlReport,44,1.0,1.0,75.0,0.0,35.0,26.0,,211.0
Public Class,org.junit.platform.reporting.open.xml.JUnitContributor,8,2.0,1.0,0.0,0.0,15.0,3.0,,40.0
Public Class,org.junit.platform.reporting.open.xml.JUnitContributorTests,1,1.0,1.0,0.0,0.0,7.0,1.0,,42.0
Public Class,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener,51,1.0,1.0,81.0,0.0,46.0,17.0,,216.0
Public Class,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListenerTests,13,1.0,1.0,82.0,0.0,39.0,11.0,,213.0
Public Class,org.junit.platform.reporting.open.xml.OpenTestReportGenerationSystemPropertyOverride,4,1.0,1.0,0.0,0.0,6.0,3.0,,22.0
Public Class,org.junit.platform.reporting.testutil.FileUtils,3,1.0,1.0,0.0,0.0,6.0,1.0,,13.0
Public Class,org.junit.platform.runner.JUnitPlatform,12,1.0,2.0,63.0,0.0,28.0,9.0,,68.0
Public Class,org.junit.platform.suite.engine.BeforeAndAfterSuiteTests,20,1.0,1.0,0.0,0.0,41.0,13.0,,140.0
Public Class,org.junit.platform.suite.engine.testcases.ConfigurationSensitiveTestCase,2,1.0,1.0,0.0,0.0,3.0,2.0,,12.0
Public Class,org.junit.platform.suite.engine.testcases.DynamicTestsTestCase,3,1.0,1.0,0.0,0.0,2.0,1.0,,9.0
Public Class,org.junit.platform.suite.engine.testcases.EmptyDynamicTestsTestCase,1,1.0,1.0,0.0,0.0,2.0,1.0,,6.0
Public Class,org.junit.platform.suite.engine.testcases.EmptyTestTestCase,0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0
Public Class,org.junit.platform.suite.engine.testcases.ErroneousTestCase,2,1.0,1.0,0.0,0.0,4.0,2.0,,11.0
Public Class,org.junit.platform.suite.engine.testcases.JUnit4TestsTestCase,1,1.0,1.0,0.0,0.0,1.0,1.0,,5.0
Public Class,org.junit.platform.suite.engine.testcases.MultipleTestsTestCase,2,1.0,1.0,0.0,0.0,1.0,2.0,,8.0
Public Class,org.junit.platform.suite.engine.testcases.SingleTestTestCase,2,1.0,1.0,0.0,0.0,5.0,1.0,,6.0
Public Class,org.junit.platform.suite.engine.testcases.StatefulTestCase,0,0.0,1.0,0.0,0.0,2.0,0.0,,18.0
Public Class,org.junit.platform.suite.engine.testcases.TaggedTestTestCase,1,1.0,1.0,0.0,0.0,2.0,1.0,,6.0
Public Class,org.junit.platform.suite.engine.testsuites.BlankSuiteDisplayNameSuite,0,0.0,1.0,0.0,0.0,3.0,0.0,,5.0
Public Class,org.junit.platform.suite.engine.testsuites.ConfigurationSuite,0,0.0,1.0,0.0,0.0,3.0,0.0,,5.0
Public Class,org.junit.platform.suite.engine.testsuites.CyclicSuite,0,0.0,1.0,0.0,0.0,3.0,0.0,,5.0
Public Class,org.junit.platform.suite.engine.testsuites.DynamicSuite,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.platform.suite.engine.testsuites.EmptyCyclicSuite,0,0.0,1.0,0.0,0.0,3.0,0.0,,5.0
Public Class,org.junit.platform.suite.engine.testsuites.EmptyDynamicTestSuite,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.platform.suite.engine.testsuites.EmptyDynamicTestWithFailIfNoTestFalseSuite,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.platform.suite.engine.testsuites.EmptyTestCaseSuite,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.platform.suite.engine.testsuites.EmptyTestCaseWithFailIfNoTestFalseSuite,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.platform.suite.engine.testsuites.ErroneousTestSuite,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.platform.suite.engine.testsuites.InheritedSuite,0,0.0,2.0,0.0,0.0,0.0,0.0,,2.0
Public Class,org.junit.platform.suite.engine.testsuites.LifecycleMethodsSuites,0,0.0,1.0,0.0,0.0,6.0,0.0,,159.0
Public Class,org.junit.platform.suite.engine.testsuites.MultiEngineSuite,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.platform.suite.engine.testsuites.MultipleSuite,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.platform.suite.engine.testsuites.NestedSuite,0,0.0,1.0,0.0,0.0,2.0,0.0,,10.0
Public Class,org.junit.platform.suite.engine.testsuites.SelectByIdentifierSuite,0,0.0,1.0,0.0,0.0,3.0,0.0,,5.0
Public Class,org.junit.platform.suite.engine.testsuites.SelectClassesSuite,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.platform.suite.engine.testsuites.SelectMethodsSuite,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.platform.suite.engine.testsuites.SuiteDisplayNameSuite,0,0.0,1.0,0.0,0.0,3.0,0.0,,5.0
Public Class,org.junit.platform.suite.engine.testsuites.SuiteSuite,0,0.0,1.0,0.0,0.0,3.0,0.0,,5.0
Public Class,org.junit.platform.suite.engine.testsuites.SuiteWithErroneousTestSuite,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.platform.suite.engine.testsuites.ThreePartCyclicSuite,0,0.0,1.0,0.0,0.0,3.0,0.0,,17.0
Public Class,org.junit.platform.suite.engine.testsuites.WhitespaceSuiteDisplayNameSuite,0,0.0,1.0,0.0,0.0,3.0,0.0,,5.0
Public Class,org.junit.platform.testkit.engine.EngineDiscoveryResults,3,1.0,1.0,33.0,0.0,4.0,3.0,,17.0
Public Class,org.junit.platform.testkit.engine.EngineExecutionResults,5,1.0,1.0,60.0,0.0,8.0,5.0,,25.0
Public Class,org.junit.platform.testkit.engine.Event,20,1.0,1.0,84.0,0.0,16.0,17.0,,72.0
Public Class,org.junit.platform.testkit.engine.EventStatistics,20,1.0,1.0,45.0,0.0,6.0,11.0,,51.0
Public Class,org.junit.platform.testkit.engine.Execution,9,1.0,1.0,67.0,0.0,10.0,9.0,,53.0
Public Class,org.junit.platform.testkit.engine.ExecutionRecorder,8,1.0,1.0,13.0,0.0,11.0,8.0,,34.0
Public Class,org.junit.platform.testkit.engine.TerminationInfo,12,1.0,1.0,67.0,0.0,7.0,9.0,,53.0
Public Class,org.junit.platform.tests.process.ProcessStarter,16,1.0,1.0,80.0,0.0,25.0,11.0,,75.0
Public Class,org.junit.platform.tests.process.WatchedProcess,6,1.0,1.0,33.0,0.0,6.0,3.0,,48.0
Private Class,org.junit.vintage.engine.JUnit4ParameterizedTests.StatusTrackingListener,2,1.0,1.0,0.0,0.0,5.0,1.0,,8.0
Public Class,org.junit.vintage.engine.VintageUniqueIdBuilder,10,1.0,1.0,0.0,0.0,4.0,9.0,,37.0
Public Class,org.junit.vintage.engine.descriptor.DescriptionUtils,5,3.0,1.0,0.0,0.0,3.0,2.0,,19.0
Public Class,org.junit.vintage.engine.descriptor.RunnerTestDescriptor,30,1.0,3.0,79.0,0.0,26.0,15.0,,161.0
Public Class,org.junit.vintage.engine.descriptor.TestSourceProvider,13,3.0,1.0,75.0,0.0,18.0,4.0,,49.0
Public Class,org.junit.vintage.engine.descriptor.VintageEngineDescriptor,2,1.0,3.0,0.0,0.0,3.0,2.0,,9.0
Public Class,org.junit.vintage.engine.descriptor.VintageTestDescriptor,22,1.0,2.0,46.0,1.0,18.0,13.0,,84.0
Public Class,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClass,4,4.0,1.0,0.0,0.0,5.0,1.0,,16.0
Public Class,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests.FooBaz,0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0
Public Class,org.junit.vintage.engine.discovery.VintageDiscoverer,2,1.0,1.0,0.0,0.0,14.0,1.0,,19.0
Public Class,org.junit.vintage.engine.execution.RunnerExecutor,5,1.0,1.0,33.0,0.0,10.0,3.0,,27.0
Public Class,org.junit.vintage.engine.execution.VintageExecutor,33,2.0,1.0,75.0,0.0,22.0,10.0,,126.0
Public Class,org.junit.vintage.engine.samples.PlainOldJavaClassWithoutAnyTestsTestCase,1,1.0,1.0,0.0,0.0,0.0,1.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit3.IgnoredJUnit3TestCase,1,1.0,2.0,0.0,0.0,2.0,1.0,,6.0
Public Class,org.junit.vintage.engine.samples.junit3.JUnit3ParallelSuiteWithSubsuites,3,1.0,2.0,33.0,0.0,4.0,3.0,,21.0
Public Class,org.junit.vintage.engine.samples.junit3.JUnit3SuiteWithSingleTestCaseWithSingleTestWhichFails,1,1.0,2.0,0.0,0.0,3.0,1.0,,7.0
Public Class,org.junit.vintage.engine.samples.junit3.JUnit3SuiteWithSubsuites,3,1.0,2.0,33.0,0.0,3.0,3.0,,21.0
Public Class,org.junit.vintage.engine.samples.junit3.JUnit4SuiteWithIgnoredJUnit3TestCase,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit3.PlainJUnit3TestCaseWithSingleTestWhichFails,1,1.0,2.0,0.0,0.0,1.0,1.0,,5.0
Public Class,org.junit.vintage.engine.samples.junit4.Categories,0,0.0,1.0,0.0,0.0,0.0,0.0,,12.0
Public Class,org.junit.vintage.engine.samples.junit4.CompletelyDynamicTestCase,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.ConcreteJUnit4TestCase,0,0.0,2.0,0.0,0.0,0.0,0.0,,2.0
Public Class,org.junit.vintage.engine.samples.junit4.DynamicRunner,5,1.0,3.0,0.0,0.0,5.0,3.0,,16.0
Public Class,org.junit.vintage.engine.samples.junit4.EmptyIgnoredTestCase,0,0.0,1.0,0.0,0.0,1.0,0.0,,3.0
Public Class,org.junit.vintage.engine.samples.junit4.EnclosedJUnit4TestCase,0,0.0,1.0,0.0,0.0,3.0,0.0,,15.0
Public Class,org.junit.vintage.engine.samples.junit4.EnclosedWithParameterizedChildrenJUnit4TestCase,0,0.0,1.0,0.0,0.0,1.0,0.0,,29.0
Public Class,org.junit.vintage.engine.samples.junit4.ExceptionThrowingRunner,2,1.0,3.0,0.0,0.0,4.0,2.0,,9.0
Public Class,org.junit.vintage.engine.samples.junit4.IgnoredJUnit4TestCase,2,1.0,1.0,0.0,0.0,3.0,2.0,,11.0
Public Class,org.junit.vintage.engine.samples.junit4.IgnoredJUnit4TestCaseWithNotFilterableRunner,0,0.0,2.0,0.0,0.0,1.0,0.0,,3.0
Public Class,org.junit.vintage.engine.samples.junit4.IgnoredParameterizedTestCase,2,1.0,1.0,100.0,0.0,8.0,2.0,,13.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4ParallelClassesTestCase,0,0.0,1.0,0.0,0.0,1.0,0.0,,33.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4ParallelMethodsTestCase,0,0.0,1.0,0.0,0.0,1.0,0.0,,41.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4ParameterizedTestCase,6,1.0,1.0,0.0,0.0,3.0,6.0,,24.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteOfSuiteWithFilterableChildRunner,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteOfSuiteWithIgnoredJUnit4TestCase,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteOfSuiteWithJUnit4TestCaseWithAssumptionFailureInBeforeClass,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteOfSuiteWithJUnit4TestCaseWithErrorInBeforeClass,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithExceptionThrowingRunner,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithIgnoredJUnit4TestCase,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithJUnit3SuiteWithSingleTestCase,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithJUnit4TestCaseWithAssumptionFailureInBeforeClass,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithJUnit4TestCaseWithErrorInBeforeClass,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithJUnit4TestCaseWithFailingDescriptionThatIsNotReportedAsFinished,0,0.0,1.0,0.0,0.0,2.0,0.0,,5.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithJUnit4TestCaseWithRunnerWithCustomUniqueIdsAndDisplayNames,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithPlainJUnit4TestCaseWithSingleTestWhichIsIgnored,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithTwoTestCases,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithAssumptionFailureInBeforeClass,2,1.0,1.0,0.0,0.0,3.0,2.0,,10.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithDistinguishableOverloadedMethod,2,1.0,1.0,0.0,0.0,4.0,2.0,,11.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithErrorCollectorStoringMultipleFailures,2,1.0,1.0,50.0,0.0,5.0,2.0,,13.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithErrorInAfterClass,3,1.0,1.0,0.0,0.0,3.0,3.0,,14.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithErrorInBeforeClass,2,1.0,1.0,0.0,0.0,2.0,2.0,,10.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithExceptionThrowingRunner,0,0.0,1.0,0.0,0.0,2.0,0.0,,4.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithFailingDescriptionThatIsNotReportedAsFinished,1,1.0,1.0,0.0,0.0,2.0,1.0,,7.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithIndistinguishableOverloadedMethod,2,1.0,1.0,100.0,0.0,3.0,2.0,,13.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithNotFilterableRunner,1,1.0,1.0,0.0,1.0,4.0,1.0,,8.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithRunnerWithCustomUniqueIdsAndDisplayNames,1,1.0,1.0,0.0,0.0,4.0,1.0,,9.0
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithRunnerWithDuplicateChangingChildDescriptions,0,0.0,1.0,0.0,0.0,1.0,0.0,,33.0
Public Class,org.junit.vintage.engine.samples.junit4.MalformedJUnit4TestCase,1,1.0,1.0,0.0,0.0,2.0,1.0,,7.0
Public Class,org.junit.vintage.engine.samples.junit4.NotFilterableRunner,1,1.0,3.0,0.0,0.0,1.0,1.0,,5.0
Public Class,org.junit.vintage.engine.samples.junit4.ParameterizedTestCase,2,1.0,1.0,50.0,0.0,7.0,2.0,,13.0
Public Class,org.junit.vintage.engine.samples.junit4.ParameterizedTimingTestCase,5,1.0,1.0,60.0,0.0,14.0,5.0,,29.0
Public Class,org.junit.vintage.engine.samples.junit4.ParameterizedWithAfterParamFailureTestCase,3,1.0,1.0,67.0,0.0,8.0,3.0,,17.0
Public Class,org.junit.vintage.engine.samples.junit4.ParameterizedWithBeforeParamFailureTestCase,3,1.0,1.0,67.0,0.0,8.0,3.0,,17.0
Public Class,org.junit.vintage.engine.samples.junit4.PlainJUnit4TestCaseWithFiveTestMethods,5,1.0,1.0,0.0,0.0,7.0,5.0,,29.0
Public Class,org.junit.vintage.engine.samples.junit4.PlainJUnit4TestCaseWithLifecycleMethods,7,1.0,1.0,0.0,0.0,9.0,7.0,,34.0
Public Class,org.junit.vintage.engine.samples.junit4.PlainJUnit4TestCaseWithSingleInheritedTestWhichFails,0,0.0,2.0,0.0,0.0,0.0,0.0,,2.0
Public Class,org.junit.vintage.engine.samples.junit4.PlainJUnit4TestCaseWithSingleTestWhichFails,1,1.0,1.0,0.0,1.0,1.0,1.0,,6.0
Public Class,org.junit.vintage.engine.samples.junit4.PlainJUnit4TestCaseWithSingleTestWhichIsIgnored,1,1.0,1.0,0.0,0.0,3.0,1.0,,7.0
Public Class,org.junit.vintage.engine.samples.junit4.PlainJUnit4TestCaseWithTwoTestMethods,2,1.0,1.0,0.0,0.0,5.0,2.0,,12.0
Public Class,org.junit.vintage.engine.samples.junit4.RunnerThatOnlyReportsFailures,3,1.0,2.0,0.0,0.0,7.0,2.0,,15.0
Public Class,org.junit.vintage.engine.samples.junit4.RunnerWithCustomUniqueIdsAndDisplayNames,7,1.0,2.0,0.0,0.0,10.0,5.0,,41.0
Public Class,org.junit.vintage.engine.samples.junit4.SingleFailingTheoryTestCase,1,1.0,1.0,0.0,0.0,3.0,1.0,,7.0
Public Class,org.junit.vintage.engine.samples.junit4.TestCaseRunWithJUnitPlatformRunner,0,0.0,1.0,0.0,0.0,3.0,0.0,,5.0
Public Class,org.junit.vintage.engine.support.UniqueIdReader,4,1.0,1.0,33.0,0.0,9.0,3.0,,20.0
Public Class,org.junit.vintage.engine.support.UniqueIdStringifier,6,2.0,1.0,0.0,0.0,14.0,3.0,,27.0
