Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Public Class,org.junit.platform.launcher.listeners.discovery.LoggingLauncherDiscoveryListenerTests,5,1,1,0,0,17,5,,89
Public Class,org.junit.platform.launcher.listeners.session.CompositeLauncherSessionListenerTests,1,1,1,0,0,6,1,,16
Public Class,org.junit.platform.launcher.listeners.session.LauncherSessionListeners,4,2,1,0,0,5,2,,16
Public Class,org.junit.platform.reporting.legacy.xml.LegacyXmlReportGeneratingListener,16,1,1,73,0,19,13,,72
Private Class,org.junit.platform.reporting.legacy.xml.XmlReportWriter.XmlReport,44,1,1,75,0,35,26,,211
Public Class,org.junit.platform.reporting.open.xml.JUnitContributor,8,2,1,0,0,15,3,,40
Public Class,org.junit.platform.reporting.open.xml.JUnitContributorTests,1,1,1,0,0,7,1,,42
Public Class,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListener,64,1,1,84,0,59,21,,268
Public Class,org.junit.platform.reporting.open.xml.OpenTestReportGeneratingListenerTests,10,1,1,75,0,38,8,,170
Public Class,org.junit.platform.reporting.open.xml.OpenTestReportGenerationSystemPropertyOverride,4,1,1,0,0,6,3,,22
Public Class,org.junit.platform.reporting.testutil.FileUtils,3,1,1,0,0,6,1,,13
Public Class,org.junit.platform.runner.JUnitPlatform,12,1,2,63,0,28,9,,68
Public Class,org.junit.platform.suite.engine.BeforeAndAfterSuiteTests,20,1,1,0,0,41,13,,140
Public Class,org.junit.platform.suite.engine.testcases.ConfigurationSensitiveTestCase,2,1,1,0,0,3,2,,12
Public Class,org.junit.platform.suite.engine.testcases.DynamicTestsTestCase,3,1,1,0,0,2,1,,9
Public Class,org.junit.platform.suite.engine.testcases.EmptyDynamicTestsTestCase,1,1,1,0,0,2,1,,6
Public Class,org.junit.platform.suite.engine.testcases.EmptyTestTestCase,0,0,1,0,0,0,0,,2
Public Class,org.junit.platform.suite.engine.testcases.ErroneousTestCase,2,1,1,0,0,4,2,,11
Public Class,org.junit.platform.suite.engine.testcases.JUnit4TestsTestCase,1,1,1,0,0,1,1,,5
Public Class,org.junit.platform.suite.engine.testcases.MultipleTestsTestCase,2,1,1,0,0,1,2,,8
Public Class,org.junit.platform.suite.engine.testcases.SingleTestTestCase,2,1,1,0,0,5,1,,6
Public Class,org.junit.platform.suite.engine.testcases.StatefulTestCase,0,0,1,0,0,2,0,,18
Public Class,org.junit.platform.suite.engine.testcases.TaggedTestTestCase,1,1,1,0,0,2,1,,6
Public Class,org.junit.platform.suite.engine.testsuites.ConfigurationSuite,0,0,1,0,0,3,0,,5
Public Class,org.junit.platform.suite.engine.testsuites.CyclicSuite,0,0,1,0,0,3,0,,5
Public Class,org.junit.platform.suite.engine.testsuites.DynamicSuite,0,0,1,0,0,2,0,,4
Public Class,org.junit.platform.suite.engine.testsuites.EmptyCyclicSuite,0,0,1,0,0,3,0,,5
Public Class,org.junit.platform.suite.engine.testsuites.EmptyDynamicTestSuite,0,0,1,0,0,2,0,,4
Public Class,org.junit.platform.suite.engine.testsuites.EmptyDynamicTestWithFailIfNoTestFalseSuite,0,0,1,0,0,2,0,,4
Public Class,org.junit.platform.suite.engine.testsuites.EmptyTestCaseSuite,0,0,1,0,0,2,0,,4
Public Class,org.junit.platform.suite.engine.testsuites.EmptyTestCaseWithFailIfNoTestFalseSuite,0,0,1,0,0,2,0,,4
Public Class,org.junit.platform.suite.engine.testsuites.ErroneousTestSuite,0,0,1,0,0,2,0,,4
Public Class,org.junit.platform.suite.engine.testsuites.InheritedSuite,0,0,2,0,0,0,0,,2
Public Class,org.junit.platform.suite.engine.testsuites.LifecycleMethodsSuites,0,0,1,0,0,6,0,,159
Public Class,org.junit.platform.suite.engine.testsuites.MultiEngineSuite,0,0,1,0,0,2,0,,4
Public Class,org.junit.platform.suite.engine.testsuites.MultipleSuite,0,0,1,0,0,2,0,,4
Public Class,org.junit.platform.suite.engine.testsuites.NestedSuite,0,0,1,0,0,2,0,,10
Public Class,org.junit.platform.suite.engine.testsuites.SelectByIdentifierSuite,0,0,1,0,0,3,0,,5
Public Class,org.junit.platform.suite.engine.testsuites.SelectClassesSuite,0,0,1,0,0,2,0,,4
Public Class,org.junit.platform.suite.engine.testsuites.SelectMethodsSuite,0,0,1,0,0,2,0,,4
Public Class,org.junit.platform.suite.engine.testsuites.SuiteDisplayNameSuite,0,0,1,0,0,3,0,,5
Public Class,org.junit.platform.suite.engine.testsuites.SuiteSuite,0,0,1,0,0,3,0,,5
Public Class,org.junit.platform.suite.engine.testsuites.SuiteWithErroneousTestSuite,0,0,1,0,0,2,0,,4
Public Class,org.junit.platform.suite.engine.testsuites.ThreePartCyclicSuite,0,0,1,0,0,3,0,,17
Public Class,org.junit.platform.testkit.engine.EngineDiscoveryResults,3,1,1,33,0,4,3,,17
Public Class,org.junit.platform.testkit.engine.EngineExecutionResults,5,1,1,60,0,8,5,,25
Public Class,org.junit.platform.testkit.engine.Event,20,1,1,84,0,16,17,,72
Public Class,org.junit.platform.testkit.engine.EventStatistics,20,1,1,45,0,6,11,,51
Public Class,org.junit.platform.testkit.engine.Execution,9,1,1,67,0,10,9,,53
Public Class,org.junit.platform.testkit.engine.ExecutionRecorder,8,1,1,13,0,11,8,,34
Public Class,org.junit.platform.testkit.engine.TerminationInfo,12,1,1,67,0,7,9,,53
Public Class,org.junit.platform.tests.process.ProcessStarter,16,1,1,80,0,25,11,,75
Public Class,org.junit.platform.tests.process.WatchedProcess,6,1,1,33,0,6,3,,48
Private Class,org.junit.vintage.engine.JUnit4ParameterizedTests.StatusTrackingListener,2,1,1,0,0,5,1,,8
Public Class,org.junit.vintage.engine.VintageUniqueIdBuilder,10,1,1,0,0,4,9,,37
Public Class,org.junit.vintage.engine.descriptor.DescriptionUtils,5,3,1,0,0,3,2,,19
Public Class,org.junit.vintage.engine.descriptor.RunnerTestDescriptor,30,1,3,79,0,26,15,,161
Public Class,org.junit.vintage.engine.descriptor.TestSourceProvider,13,3,1,75,0,18,4,,49
Public Class,org.junit.vintage.engine.descriptor.VintageEngineDescriptor,2,1,3,0,0,3,2,,9
Public Class,org.junit.vintage.engine.descriptor.VintageTestDescriptor,22,1,2,46,1,18,13,,84
Public Class,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClass,4,4,1,0,0,5,1,,16
Public Class,org.junit.vintage.engine.discovery.IsPotentialJUnit4TestClassTests.FooBaz,0,0,1,0,0,0,0,,2
Public Class,org.junit.vintage.engine.discovery.VintageDiscoverer,2,1,1,0,0,14,1,,19
Public Class,org.junit.vintage.engine.execution.RunnerExecutor,5,1,1,33,0,10,3,,27
Public Class,org.junit.vintage.engine.execution.VintageExecutor,33,2,1,75,0,22,10,,126
Public Class,org.junit.vintage.engine.samples.PlainOldJavaClassWithoutAnyTestsTestCase,1,1,1,0,0,0,1,,4
Public Class,org.junit.vintage.engine.samples.junit3.IgnoredJUnit3TestCase,1,1,2,0,0,2,1,,6
Public Class,org.junit.vintage.engine.samples.junit3.JUnit3ParallelSuiteWithSubsuites,3,1,2,33,0,4,3,,21
Public Class,org.junit.vintage.engine.samples.junit3.JUnit3SuiteWithSingleTestCaseWithSingleTestWhichFails,1,1,2,0,0,3,1,,7
Public Class,org.junit.vintage.engine.samples.junit3.JUnit3SuiteWithSubsuites,3,1,2,33,0,3,3,,21
Public Class,org.junit.vintage.engine.samples.junit3.JUnit4SuiteWithIgnoredJUnit3TestCase,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit3.PlainJUnit3TestCaseWithSingleTestWhichFails,1,1,2,0,0,1,1,,5
Public Class,org.junit.vintage.engine.samples.junit4.Categories,0,0,1,0,0,0,0,,12
Public Class,org.junit.vintage.engine.samples.junit4.CompletelyDynamicTestCase,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.ConcreteJUnit4TestCase,0,0,2,0,0,0,0,,2
Public Class,org.junit.vintage.engine.samples.junit4.DynamicRunner,5,1,3,0,0,5,3,,16
Public Class,org.junit.vintage.engine.samples.junit4.EmptyIgnoredTestCase,0,0,1,0,0,1,0,,3
Public Class,org.junit.vintage.engine.samples.junit4.EnclosedJUnit4TestCase,0,0,1,0,0,3,0,,15
Public Class,org.junit.vintage.engine.samples.junit4.EnclosedWithParameterizedChildrenJUnit4TestCase,0,0,1,0,0,1,0,,29
Public Class,org.junit.vintage.engine.samples.junit4.ExceptionThrowingRunner,2,1,3,0,0,4,2,,9
Public Class,org.junit.vintage.engine.samples.junit4.IgnoredJUnit4TestCase,2,1,1,0,0,3,2,,11
Public Class,org.junit.vintage.engine.samples.junit4.IgnoredJUnit4TestCaseWithNotFilterableRunner,0,0,2,0,0,1,0,,3
Public Class,org.junit.vintage.engine.samples.junit4.IgnoredParameterizedTestCase,2,1,1,100,0,8,2,,13
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4ParallelClassesTestCase,0,0,1,0,0,1,0,,33
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4ParallelMethodsTestCase,0,0,1,0,0,1,0,,41
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4ParameterizedTestCase,6,1,1,0,0,3,6,,24
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteOfSuiteWithFilterableChildRunner,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteOfSuiteWithIgnoredJUnit4TestCase,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteOfSuiteWithJUnit4TestCaseWithAssumptionFailureInBeforeClass,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteOfSuiteWithJUnit4TestCaseWithErrorInBeforeClass,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithExceptionThrowingRunner,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithIgnoredJUnit4TestCase,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithJUnit3SuiteWithSingleTestCase,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithJUnit4TestCaseWithAssumptionFailureInBeforeClass,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithJUnit4TestCaseWithErrorInBeforeClass,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithJUnit4TestCaseWithFailingDescriptionThatIsNotReportedAsFinished,0,0,1,0,0,2,0,,5
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithJUnit4TestCaseWithRunnerWithCustomUniqueIdsAndDisplayNames,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithPlainJUnit4TestCaseWithSingleTestWhichIsIgnored,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4SuiteWithTwoTestCases,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithAssumptionFailureInBeforeClass,2,1,1,0,0,3,2,,10
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithDistinguishableOverloadedMethod,2,1,1,0,0,4,2,,11
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithErrorCollectorStoringMultipleFailures,2,1,1,50,0,5,2,,13
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithErrorInAfterClass,3,1,1,0,0,3,3,,14
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithErrorInBeforeClass,2,1,1,0,0,2,2,,10
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithExceptionThrowingRunner,0,0,1,0,0,2,0,,4
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithFailingDescriptionThatIsNotReportedAsFinished,1,1,1,0,0,2,1,,7
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithIndistinguishableOverloadedMethod,2,1,1,100,0,3,2,,13
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithNotFilterableRunner,1,1,1,0,1,4,1,,8
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithRunnerWithCustomUniqueIdsAndDisplayNames,1,1,1,0,0,4,1,,9
Public Class,org.junit.vintage.engine.samples.junit4.JUnit4TestCaseWithRunnerWithDuplicateChangingChildDescriptions,0,0,1,0,0,1,0,,33
Public Class,org.junit.vintage.engine.samples.junit4.MalformedJUnit4TestCase,1,1,1,0,0,2,1,,7
Public Class,org.junit.vintage.engine.samples.junit4.NotFilterableRunner,1,1,3,0,0,1,1,,5
Public Class,org.junit.vintage.engine.samples.junit4.ParameterizedTestCase,2,1,1,50,0,7,2,,13
Public Class,org.junit.vintage.engine.samples.junit4.ParameterizedTimingTestCase,5,1,1,60,0,14,5,,29
Public Class,org.junit.vintage.engine.samples.junit4.ParameterizedWithAfterParamFailureTestCase,3,1,1,67,0,8,3,,17
Public Class,org.junit.vintage.engine.samples.junit4.ParameterizedWithBeforeParamFailureTestCase,3,1,1,67,0,8,3,,17
Public Class,org.junit.vintage.engine.samples.junit4.PlainJUnit4TestCaseWithFiveTestMethods,5,1,1,0,0,7,5,,29
Public Class,org.junit.vintage.engine.samples.junit4.PlainJUnit4TestCaseWithLifecycleMethods,7,1,1,0,0,9,7,,34
Public Class,org.junit.vintage.engine.samples.junit4.PlainJUnit4TestCaseWithSingleInheritedTestWhichFails,0,0,2,0,0,0,0,,2
Public Class,org.junit.vintage.engine.samples.junit4.PlainJUnit4TestCaseWithSingleTestWhichFails,1,1,1,0,1,1,1,,6
Public Class,org.junit.vintage.engine.samples.junit4.PlainJUnit4TestCaseWithSingleTestWhichIsIgnored,1,1,1,0,0,3,1,,7
Public Class,org.junit.vintage.engine.samples.junit4.PlainJUnit4TestCaseWithTwoTestMethods,2,1,1,0,0,5,2,,12
Public Class,org.junit.vintage.engine.samples.junit4.RunnerThatOnlyReportsFailures,3,1,2,0,0,7,2,,15
Public Class,org.junit.vintage.engine.samples.junit4.RunnerWithCustomUniqueIdsAndDisplayNames,7,1,2,0,0,10,5,,41
Public Class,org.junit.vintage.engine.samples.junit4.SingleFailingTheoryTestCase,1,1,1,0,0,3,1,,7
Public Class,org.junit.vintage.engine.samples.junit4.TestCaseRunWithJUnitPlatformRunner,0,0,1,0,0,3,0,,5
Public Class,org.junit.vintage.engine.support.UniqueIdReader,4,1,1,33,0,9,3,,20
Public Class,org.junit.vintage.engine.support.UniqueIdStringifier,6,2,1,0,0,14,3,,27
